PersonID,UNO,SERO,Mode,Alt1_ch,Alt2_ch,Alt3_ch,WEIGHT,DIST,IVTT_DA,OVTT_DA,OVTDS_DA,COST_DA,IVTT_SR,OVTT_SR,OVTDS_SR,COST_SR,IVTT_TR,OVTT_TR,OVTDS_TR,COST_TR,VEHWRK,POPDENS,MALE,AGE,HIGHINC
343,1,0,3,0,0,1,0.2982,6.6,17,8,1.2121,1.4,21.4,10.4,1.5758,0.71,17.7,13.4,2.0303,0.75,0.5,8.63,0,48,0
344,1,0,3,0,0,1,0.2982,2.9,10,9,3.1034,5.24,12.5,11.5,3.9655,2.62,11.7,15.7,5.4138,0.5,0.5,19.98,0,60,0
345,1,0,1,1,0,0,1.8362,2.4,8,8,3.3333,0.24,10.4,10.4,4.3333,0.12,12.5,29.9,12.4583,0.5,1,56.27,0,32,0
346,1,0,1,1,0,0,1.8362,2.1,8,8,3.8095,0.21,10.3,10.3,4.9048,0.1,10.9,29.9,14.2381,0.5,1,56.27,0,32,0
347,1,0,3,0,0,1,0.2982,1,3,6,6,0.1,5.2,8.4,8.4,0.05,7.5,14.2,14.2,1,0.5,9.26,0,29,0
348,1,0,3,0,0,1,0.2982,9.4,17,6,0.6383,0.93,21.4,8,0.8511,0.47,28.5,31.4,3.3404,1.75,0.5,14.79,0,51,0
349,1,0,3,0,0,1,0.2982,5.7,16,7,1.2281,0.78,20.2,9.2,1.614,0.39,14.5,28,4.9123,1.25,0.5,14.79,1,24,0
350,1,0,3,0,0,1,0.2982,1.6,6,10,6.25,0.91,8,12.9,8.0625,0.46,10.3,12.7,7.9375,0.5,1,41.67,1,35,0
351,1,0,3,0,0,1,0.2982,1.5,6,10,6.6667,0.9,8,12.9,8.6,0.45,6.7,15.8,10.5333,0.5,1,41.67,1,35,0
352,1,0,1,1,0,0,1.8362,16.6,29,8,0.4819,3.38,33,10.3,0.6205,1.51,52.2,68.6,4.1325,3.15,0.5,36.22,0,52,1
353,1,0,3,0,0,1,0.2982,4.4,20,10,2.2727,3.36,23.3,12.5,2.8409,1.68,9.8,14.9,3.3864,0.75,1,7.78,0,21,0
354,1,0,1,1,0,0,1.8362,5.5,14,9,1.6364,0.74,16.8,11.4,2.0727,0.37,10.3,39.2,7.1273,0.75,2,44.34,0,46,1
355,1,0,3,0,0,1,0.2982,6.5,17,5,0.7692,0.69,20,7,1.0769,0.35,38.3,36.2,5.5692,1.25,0.5,84.67,0,63,0
356,1,0,3,0,0,1,0.2982,6.5,17,5,0.7692,0.64,21.4,6.8,1.0462,0.32,20,26.7,4.1077,1.85,0.5,84.67,0,63,0
357,1,0,3,0,0,1,0.2982,3.3,14,8,2.4242,0.99,16.7,10.4,3.1515,0.5,25.9,21.4,6.4848,1,0.5,27.83,1,31,1
358,1,0,2,0,1,0,0.6426,1.6,8,8,5,0.16,10.4,10.4,6.5,0.08,5.6,13.6,8.5,0.75,0.5,27.83,0,31,1
359,1,0,1,1,0,0,1.8362,1.1,5,7,6.3636,0.11,7,9.2,8.3636,0.06,5.4,14.7,13.3636,0.5,0.5,70.53,0,47,0
360,1,0,1,1,0,0,1.8362,1.3,4,7,5.3846,0.13,6.3,9.4,7.2308,0.07,2.5,11.7,9,0.5,1,10.32,0,49,0
361,1,0,1,1,0,0,1.8362,1,4,7,7,0.1,5.6,9.2,9.2,0.05,2.2,14.7,14.7,0.5,1,10.32,0,49,0
362,1,0,1,1,0,0,1.8362,1.5,4,7,4.6667,0.15,5.6,9.2,6.1333,0.07,2.7,14.7,9.8,0.5,1,10.32,0,49,0
363,1,0,1,1,0,0,1.8362,1.4,14,6,4.2857,0.14,17.7,8,5.7143,0.07,37.3,23.9,17.0714,1.25,1,44.34,1,38,0
364,1,0,1,1,0,0,1.8362,4.9,16,5,1.0204,0.48,19,7,1.4286,0.24,25.7,34.8,7.102,1.75,1,77.7,0,27,0
365,1,0,3,0,0,1,0.2982,3.6,16,8,2.2222,2.2,18.8,10.4,2.8889,1.1,20.4,17.3,4.8056,0.9,0.5,33.72,0,23,0
366,1,0,3,0,0,1,0.2982,3.4,14,8,2.3529,2.18,16.8,10.3,3.0294,1.1,20.2,17.8,5.2353,0.75,0.5,33.72,0,23,0
367,1,0,3,0,0,1,0.2982,6.9,23,7,1.0145,0.8,26.2,9.4,1.3623,0.4,18.4,22.4,3.2464,0.75,0.5,8.63,1,40,0
368,1,0,3,0,0,1,0.2982,2.1,8,8,3.8095,5.17,10.4,10.4,4.9524,2.58,5.8,17.7,8.4286,0.75,1,70.53,1,29,0
369,1,0,3,0,0,1,0.2982,1.9,12,8,4.2105,5.15,14.6,10.3,5.4211,2.58,4.5,17.9,9.4211,0.75,1,70.53,1,29,0
370,1,0,1,1,0,0,1.8362,9.8,19,9,0.9184,0.96,23.8,11.6,1.1837,0.48,16.6,43.8,4.4694,0.75,1.5,11.02,0,35,0
371,1,0,3,0,0,1,0.2982,12.3,25,6,0.4878,1.61,31.1,8,0.6504,0.8,35.6,43.8,3.561,1.25,0.5,12.45,0,28,1
372,1,0,3,0,0,1,0.2982,6.5,20,7,1.0769,3.18,23.3,9.2,1.4154,1.59,12,27.6,4.2462,1.65,2,21.75,1,39,0
373,1,0,3,0,0,1,0.2982,6.4,18,7,1.0938,3.17,22.6,9.2,1.4375,1.59,11,24.9,3.8906,1.65,2,21.75,1,39,0
374,1,0,3,0,0,1,0.2982,9,22,7,0.7778,4.56,25.5,9.2,1.0222,2.28,22.3,16.5,1.8333,1.25,1,11.96,1,69,0
375,1,0,3,0,0,1,0.2982,9.3,26,7,0.7527,5.87,29.3,9.4,1.0108,2.94,17.1,13.2,1.4194,2.1,1,6.97,0,45,0
376,1,0,3,0,0,1,0.2982,8.7,25,7,0.8046,5.81,28.7,9.2,1.0575,2.9,14.3,11.7,1.3448,2.1,1,6.97,0,45,0
377,1,0,1,1,0,0,1.8362,2,5,3,1.5,0.2,6.8,4.4,2.2,0.1,13.9,42.7,21.35,1,1,5.02,1,28,0
378,1,0,1,1,0,0,1.8362,2,5,3,1.5,0.2,6.8,4.4,2.2,0.1,10,17,8.5,1.05,1,5.02,1,28,0
379,1,0,3,0,0,1,0.2982,9.2,23,8,0.8696,5.86,26.5,10.3,1.1196,2.93,19.4,28.9,3.1413,3.15,1,9.34,1,39,1
380,1,0,3,0,0,1,0.2982,7.3,25,7,0.9589,4.4,28.3,9.4,1.2877,2.2,12.9,21.1,2.8904,0.75,1,21.55,0,28,0
381,1,0,3,0,0,1,0.2982,7.6,24,7,0.9211,4.42,27.6,9.2,1.2105,2.21,13.3,28.5,3.75,0.75,1,21.55,0,28,0
382,1,0,3,0,0,1,0.2982,5.9,18,8,1.3559,4.26,22.6,10.4,1.7627,2.13,17.7,18.1,3.0678,0.75,1,18.19,0,36,0
383,1,0,3,0,0,1,0.2982,5.9,20,8,1.3559,4.26,23.3,10.3,1.7458,2.13,18.2,17,2.8814,0.75,1,18.19,0,36,0
384,1,0,1,1,0,0,1.8362,1.3,3,6,4.6154,0.13,4.4,8,6.1538,0.07,1,15,11.5385,0.5,1,21.81,0,29,0
385,1,0,1,1,0,0,1.8362,1.3,7,6,4.6154,0.13,9.2,8.1,6.2308,0.07,2,14.9,11.4615,0.5,1,21.81,0,29,0
386,1,0,1,1,0,0,1.8362,1.3,4,4,3.0769,0.13,6.3,6.3,4.8462,0.07,2,12.9,9.9231,0.5,1,21.81,0,29,0
387,1,0,1,1,0,0,1.8362,1.3,3,6,4.6154,0.13,4.4,8,6.1538,0.07,2,15.4,11.8462,0.5,1,21.81,0,29,0
388,1,0,2,0,1,0,0.6426,3.1,13,4,1.2903,0.3,15.7,6.3,2.0323,0.15,8.3,15.9,5.129,0.5,1.5,10.68,0,28,0
389,1,0,2,0,1,0,0.6426,4,15,6,1.5,0.39,17.8,8.4,2.1,0.2,12.7,26,6.5,1.25,1.5,10.68,0,22,0
390,1,0,1,1,0,0,1.8362,21.3,31,2,0.0939,2.09,35.2,3.8,0.1784,1.04,25.4,74.7,3.507,3.6,1,3.77,1,41,0
